recipe_name,ingredients,time_preparation,calories,intolerances,recipe_url,recipe_image_url,category
Cupcakes de yema tostada y vainilla,"['huevos', 'azúcar', 'mantequilla', 'leche', 'harina', 'levadura en polvo', 'turrón de yema', 'azúcar glas para la crema', 'mantequilla para la crema', 'extracto de vainilla para la crema', 'turrón de yema para la crema', 'ron para la crema', 'turrón de yema para la crema']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-yema-tostada-y-vainilla_2030.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-de-yema-tostada-y-vainilla_bab6b363_800x800.jpg,POSTRES Y DULCES
Chocolenas (magdalenas veganas),"['yogur de soja', 'leche de soja', 'aceite de oliva', 'sirope de agave', 'harina de algarroba', 'harina integral', 'bicarbonato sódico', 'canela en polvo', 'avellanas']",,,['Sin lactosa'],https://www.lecturas.com/recetas/chocolenas-magdalenas-veganas_2041.html,https://content-recetas.lecturas.com/medio/2018/07/19/chocolenas-magdalenas-veganas_d30f3db8_800x800.jpg,POSTRES Y DULCES
Flan frutal,"['alga agar-agar', 'agua', 'naranjas el zumo', 'sirope de manzana', 'tofu', 'kiwis', 'granada opcional']",,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/flan-frutal_2043.html,https://content-recetas.lecturas.com/medio/2018/07/19/flan-frutal_e97cd936_800x800.jpg,POSTRES Y DULCES
Orejones al mazapán,"['agua', 'vaina de vainilla', 'orejón de albaricoque (mejor si son ecológicos)', 'azúcar moreno o de caña', 'almendras molidas o ralladas']",,,"['Sin gluten', 'Sin lactosa']",https://www.lecturas.com/recetas/orejones-mazapan_2044.html,https://content-recetas.lecturas.com/medio/2018/07/19/orejones-al-mazapan_132eeb6a_800x800.jpg,POSTRES Y DULCES
Tarta helada de nectarinas,"['bizcocho de soletilla', 'nectarina', 'helado de vainilla', 'mermelada de fresa']",15 min,210 Cal,['Preparación con antelación'],https://www.lecturas.com/recetas/tarta-helada-nectarinas_2058.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-helada-de-nectarinas_5d07fe70_800x800.jpg,POSTRES Y DULCES
Helado de chocolate a la menta,"['chocolate negro fondant', 'leche', 'nata para montar', 'yemas de huevo', 'azúcar glas', 'menta', 'barquilllo']",35 min,275 Cal,['Preparación con antelación'],https://www.lecturas.com/recetas/helado-chocolate-a-menta_2059.html,https://content-recetas.lecturas.com/medio/2018/07/19/helado-de-chocolate-a-la-menta_cf186a51_800x800.jpg,POSTRES Y DULCES
Tarta de queso con lunares de chocolate,"['mantequilla', 'galletas de chocolate', 'queso blanco para untar', 'nata para montar', 'azúcar', 'harina de maíz', 'esencia de vainilla', 'sal', 'limón la ralladura', 'chocolate negro fondant']",90 min,,[],https://www.lecturas.com/recetas/tarta-queso-lunares-chocolate_134.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-con-lunares-de-chocolate_8a8e1c77_800x800.jpg,POSTRES Y DULCES
Pastelitos de nata y chocolate,"['galletas de chocolate', 'mantequilla', 'queso mascarpone', 'nata líquida', 'azúcar', 'chocolate negro fondant', 'gelatina en polvo', 'grosellas', 'menta']",60 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/pastelitos-nata-y-chocolate_137.html,https://content-recetas.lecturas.com/medio/2018/07/19/pastelitos-de-nata-y-chocolate_bbc37513_800x800.jpg,POSTRES Y DULCES
Tarta de chocolate con fondant,"['huevos', 'azúcar', 'harina', 'levadura', 'mantequilla', 'nata para montar', 'zumo de limón', 'limón ralladura', 'fondant blanca', 'fondant negra', 'nata para montar para el relleno', 'chocolate negro fondant', 'claras de huevo', 'azúcar glas']",90 min,,[],https://www.lecturas.com/recetas/tarta-chocolate-fondant_183.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-una-tarta-rellena-de-chocolate-con-fondant-resultado-final_d90a5b2b_800x800.jpg,POSTRES Y DULCES
Suflé helado de melón,"['melones solo la pulpa', 'claras de huevo', 'azúcar', 'nata para montar', 'gelatina', 'cerezas', 'sal']",45 min,305 Cal,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/sufle-helado-melon_2060.html,https://content-recetas.lecturas.com/medio/2018/07/19/sufle-helado-de-melon_5112fb33_800x800.jpg,POSTRES Y DULCES
Trufas con paraguaya al aroma de limón,"['chocolate negro fondant', 'nata para montar', 'miel', 'cacao en polvo', 'paraguaya', 'limón', 'menta']",35 min,235 Cal,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/trufas-paraguaya-aroma-limon_2071.html,https://content-recetas.lecturas.com/medio/2018/07/19/trufas-con-paraguaya-al-aroma-de-limon_7c98d73a_800x800.jpg,POSTRES Y DULCES
Cupcakes rellenos de crema pastelera,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'leche para la crema', 'yema de huevo para la crema', 'azúcar para la crema', 'harina de maíz para la crema', 'extracto de vainilla para la crema', 'chocolate negro para la crema de chocolate', 'nata para montar para la crema de chocolate']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-rellenos-crema-pastelera_2074.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-rellenos-de-crema-pastelera-resultado-final_d6b3866b_800x800.jpg,POSTRES Y DULCES
Cupcakes con glasa real,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'limón ralladura', 'azúcar glas', 'clara de huevo', 'adorno de azúcar']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-glasa-real_2076.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-con-glasa-real-resultado-final_5e1a7c9b_800x800.jpg,POSTRES Y DULCES
Cupcakes de turrón de jijona,"['huevo', 'azúcar', 'mantequilla', 'leche', 'leche', 'harina', 'levadura en polvo', 'turrón de jijona', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'leche para la cobertura']",45 min,,[],https://www.lecturas.com/recetas/cupcakes-turron-jijona_2077.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-de-turron-de-jijona_64ea615b_800x800.jpg,POSTRES Y DULCES
Cupcakes decorados con fondant,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'fondant de diversos colores para la cobertura', 'leche condensada para la cobertura', 'adorno de azúcar para la decoración', 'pegamento comestible para la decoración']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-decorados-fondant_2078.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-decorados-con-fondant-resultado-final_47a37ecb_800x800.jpg,POSTRES Y DULCES
Cupcakes con crema de canela,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura', 'canela en polvo', 'azúcar glas para la cobertura', 'mantequilla para la cobertura', 'leche para la cobertura', 'canela en polvo para la cobertura']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-crema-canela_2079.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-con-crema-de-canela_44e404d2_800x800.jpg,POSTRES Y DULCES
Bizcocho de naranja glaseado,"['harina', 'aceite de oliva', 'leche', 'zumo de naranja', 'azúcar', 'huevos', 'naranja la ralladura', 'levadura', 'sal', 'mantequilla', 'azúcar glas para la cobertura', 'azúcar para la cobertura', 'clara de huevo para la cobertura', 'naranjas pequeñas para la cobertura']",75 min,,[],https://www.lecturas.com/recetas/bizcocho-naranja-glaseado_2086.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-de-naranja-glaseado_d9162a1b_800x800.jpg,POSTRES Y DULCES
Bizcocho de chocolate y nueces,"['huevos', 'azúcar', 'harina', 'cacao en polvo', 'levadura', 'nueces peladas', 'mantequilla', 'nata para montar para la cobertura', 'chocolate negro fondant para la cobertura', 'chocolate negro para decorar', 'nueces caramelizadas para decorar']",50 min,,[],https://www.lecturas.com/recetas/bizcocho-chocolate-y-nueces_2088.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-chocolate-con-nueces_a119ca04_800x800.jpg,POSTRES Y DULCES
Bizcocho de piña en almíbar,"['harina', 'huevos medianos', 'mantequilla', 'azúcar', 'mantequilla', 'piña en almíbar', 'azúcar moreno']",50 min,,[],https://www.lecturas.com/recetas/bizcocho-pina-almibar_2089.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-de-pina-en-almibar_4e60e696_800x800.jpg,POSTRES Y DULCES
Bizcocho de castañas en almíbar,"['castaña en almíbar', 'azúcar', 'nata líquida', 'huevo', 'mantequilla', 'harina', 'levadura', 'azúcar glas para decorar', 'menta unas hojitas para decorar']",75 min,,[],https://www.lecturas.com/recetas/bizcocho-castanas-almibar_2091.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-de-castanas-en-almibar_9e7433bc_800x800.jpg,POSTRES Y DULCES
Cupcakes de vainilla con chocolate,"['azúcar para la masa', 'mantequilla para la masa', 'huevo para la masa', 'sal para la masa', 'harina para la masa', 'levadura en polvo para la masa', 'leche para la masa', 'extracto de vainilla para la masa', 'nata para montar para el relleno', 'chocolate negro fondant para el relleno', 'virutas de chocolate de chocolate blanco para decorar']",60 min,,[],https://www.lecturas.com/recetas/cupcakes-vainilla-chocolate_2093.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-vainilla-con-chocolate-resultado-final_8b738420_800x800.jpg,POSTRES Y DULCES
Plátanos caramelizados con helado de nata,"['plátano maduros', 'mantequilla', 'azúcar moreno', 'canela en polvo', 'ron añejo', 'helado de nata bolas']",10 min,515 Cal,[],https://www.lecturas.com/recetas/platanos-caramelizados-helado-nata_2103.html,https://content-recetas.lecturas.com/medio/2018/07/19/platanos-caramelizados-con-helado-de-nata_4e0862d5_800x800.jpg,POSTRES Y DULCES
Crema fría de limón,"['limón', 'azúcar glas', 'brandy', 'nata para montar', 'vino dulce blanco']",15 min,265 Cal,"['Sin gluten', 'Preparación con antelación']",https://www.lecturas.com/recetas/crema-fria-limon_2105.html,https://content-recetas.lecturas.com/medio/2018/07/19/crema-fria-de-limon_f28352ce_800x800.jpg,POSTRES Y DULCES
Tarta de queso al aroma de limón,"['mantequilla', 'galleta maría', 'queso blanco para untar', 'limón la ralladura', 'nata para montar', 'azúcar']",20 min,485 Cal,['Preparación con antelación'],https://www.lecturas.com/recetas/tarta-queso-aroma-limon_2108.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-al-aroma-de-limon_66e8ce66_800x800.jpg,POSTRES Y DULCES
Tarta de chocolate,"['galleta maría', 'cacao en polvo', 'mantequilla', 'chocolate negro fondant', 'nata para montar', 'azúcar', 'nueces']",15 min,443 Cal,['Preparación con antelación'],https://www.lecturas.com/recetas/tarta-chocolate_2112.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-chocolate_e8b53193_800x800.jpg,POSTRES Y DULCES
Cupcakes con crema de queso,"['magdalena', 'mantequilla', 'queso blanco para untar', 'azúcar glas', 'colorante alimentario amarillo y rojo unas gotas', 'bolita de azúcar de colores']",15 min,360 Cal,[],https://www.lecturas.com/recetas/cupcakes-crema-queso_2114.html,https://content-recetas.lecturas.com/medio/2018/07/19/cupcakes-con-crema-de-queso_b6306dad_800x800.jpg,POSTRES Y DULCES
Bizcocho de yogur con chocolate y almendras,"['yogur', 'huevos', 'azúcar', 'harina', 'levadura en polvo', 'cacao en polvo', 'limón la ralladura', 'aceite de girasol', 'mantequilla', 'almendras fileteadas']",70 min,305 Cal,[],https://www.lecturas.com/recetas/bizcocho-yogur-chocolate-y-almendras_2115.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-de-yogur-con-chocolate-y-almendras_772a41aa_800x800.jpg,POSTRES Y DULCES
Bizcocho amarmolado de plátano y cacao,"['plátanos', 'mantequilla', 'huevo', 'azúcar', 'sal', 'bicarbonato sódico', 'harina', 'levadura en polvo', 'cacao en polvo']",50 min,240 Cal,[],https://www.lecturas.com/recetas/bizcocho-amarmolado-platano-y-cacao_2118.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-amarmolado-de-platano-y-cacao_8244d992_800x800.jpg,POSTRES Y DULCES
Cupcakes con crema blanca,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'agua para la crema blanca', 'azúcar para la crema blanca', 'azúcar glas para la crema blanca', 'clara de huevo para la crema blanca', 'mantequilla para la crema blanca']",55 min,,[],https://www.lecturas.com/recetas/cupcakes-crema-blanca_2119.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-con-crema-blanca-resultado-final_f360d3b6_800x800.jpg,POSTRES Y DULCES
Cupcakes de almendras con glasa,"['huevo', 'azúcar', 'mantequilla', 'leche', 'extracto de vainilla', 'harina', 'levadura en polvo', 'almendras picadas', 'azúcar glas para la cobertura', 'clara de huevo para la cobertura', 'almendras fileteadas']",35 min,,[],https://www.lecturas.com/recetas/cupcakes-almendras-glasa_2120.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-cupcakes-de-almendras-con-glasa-resultado-final_45f99a7e_800x800.jpg,POSTRES Y DULCES
Melón con helado de romero y gelatina de miel,"['melón cantalupo', 'romero', 'azúcar', 'leche', 'yemas de huevo', 'nata para montar', 'vino moscatel', 'miel', 'gelatina']",40 min,750 Cal,[],https://www.lecturas.com/recetas/melon-helado-romero-y-gelatina-miel_2133.html,https://content-recetas.lecturas.com/medio/2018/07/19/melon-con-helado-de-romero-y-gelatina-de-miel_072f345e_800x800.jpg,POSTRES Y DULCES
Tronco relleno de crema pastelera,"['huevos grandes para la masa', 'yema de huevo para la masa', 'harina para la masa', 'harina de maíz para la masa', 'azúcar para la masa', 'yemas de huevo para la crema', 'leche para la crema', 'azúcar para la crema', 'harina para la crema', 'mantequilla para la crema', 'azúcar glas para decorar', 'arándano para decorar']",80 min,,[],https://www.lecturas.com/recetas/tronco-relleno-crema-pastelera_2135.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tronco-relleno-de-crema-pastelera-resultado-final_d97eff13_800x800.jpg,POSTRES Y DULCES
Bizcocho borracho de yogur y piña,"['yogur de piña', 'piña en almíbar', 'harina medido con el envase de yogur', 'azúcar medido con el envase de yogur', 'granada', 'caramelo líquido', 'mantequilla', 'levadura', 'limón ralladura', 'esencia de vainilla', 'menta']",65 min,460 Cal,[],https://www.lecturas.com/recetas/bizcocho-borracho-yogur-y-pina_2146.html,https://content-recetas.lecturas.com/medio/2018/07/19/bizcocho-borracho-de-yogur-y-pina_69516a44_800x800.jpg,POSTRES Y DULCES
Tarta de queso con lunares de chocolate,"['mantequilla', 'galletas de chocolate', 'queso blanco para untar', 'nata para montar', 'azúcar', 'harina de maíz', 'esencia de vainilla', 'sal', 'limón la ralladura', 'chocolate negro fondant']",90 min,,[],https://www.lecturas.com/recetas/tarta-queso-lunares-chocolate_134.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-con-lunares-de-chocolate_8a8e1c77_800x800.jpg,POSTRES Y DULCES
Pastelitos de nata y chocolate,"['galletas de chocolate', 'mantequilla', 'queso mascarpone', 'nata líquida', 'azúcar', 'chocolate negro fondant', 'gelatina en polvo', 'grosellas', 'menta']",60 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/pastelitos-nata-y-chocolate_137.html,https://content-recetas.lecturas.com/medio/2018/07/19/pastelitos-de-nata-y-chocolate_bbc37513_800x800.jpg,POSTRES Y DULCES
Tarta de chocolate con fondant,"['huevos', 'azúcar', 'harina', 'levadura', 'mantequilla', 'nata para montar', 'zumo de limón', 'limón ralladura', 'fondant blanca', 'fondant negra', 'nata para montar para el relleno', 'chocolate negro fondant', 'claras de huevo', 'azúcar glas']",90 min,,[],https://www.lecturas.com/recetas/tarta-chocolate-fondant_183.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-una-tarta-rellena-de-chocolate-con-fondant-resultado-final_d90a5b2b_800x800.jpg,POSTRES Y DULCES
Profiteroles con chocolate,"['mantequilla', 'harina', 'sal', 'azúcar', 'huevo', 'nata para montar', 'chocolate fondant']",40 min,335 Cal,[],https://www.lecturas.com/recetas/profiteroles-chocolate_2147.html,https://content-recetas.lecturas.com/medio/2018/07/19/profiteroles-con-chocolate_4a61daf2_800x800.jpg,POSTRES Y DULCES
Panales de mantequilla y miel,"['mantequilla', 'azúcar glas', 'harina', 'huevo', 'miel', 'clara de huevo para la glasa', 'azúcar glas para la glasa', 'zumo de limón para la glasa', 'colorante alimentario en gel de color marrón']",60 min,,[],https://www.lecturas.com/recetas/panales-mantequilla-y-miel_2151.html,https://content-recetas.lecturas.com/medio/2018/07/19/panales-de-mantequilla-y-miel_006f2ace_800x800.jpg,POSTRES Y DULCES
Tarta de nata montada con fresones,"['harina', 'mantequilla', 'azúcar', 'huevo', 'sal', 'levadura', 'fresón', 'nata para montar', 'azúcar avainillado', 'azúcar para el almíbar', 'vainilla vaina para el almíbar']",100 min,,[],https://www.lecturas.com/recetas/tarta-nata-montada-fresones_2152.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tarta-de-nata-montada-con-fresones-resultado-final_19d6e3d9_800x800.jpg,POSTRES Y DULCES
Tarta de fresa y chocolate blanco,"['azúcar glas', 'huevo', 'sal', 'nata líquida', 'harina', 'mantequilla', 'mermelada de fresa', 'levadura en polvo', 'chocolate blanco fondant para la cobertura', 'nata líquida para la cobertura', 'glucosa para la cobertura', 'mantequilla', 'gelatina para la cobertura', 'adorno de azúcar', 'bolitas de chocolate suizas para la cobertura']",90 min,,[],https://www.lecturas.com/recetas/tarta-fresa-y-chocolate-blanco_2153.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-tarta-de-fresa-y-chocolate-blanco-resultado-final_f09ad6e7_800x800.jpg,POSTRES Y DULCES
